Date,RegionName,AreaCode,AveragePrice,Index,IndexSA,1m%Change,12m%Change,AveragePriceSA,SalesVolume,DetachedPrice,DetachedIndex,Detached1m%Change,Detached12m%Change ,SemiDetachedPrice,SemiDetachedIndex,SemiDetached1m%Change,SemiDetached12m%Change,TerracedPrice,TerracedIndex,Terraced1m%Change,Terraced12m%Change,FlatPrice,FlatIndex,Flat1m%Change,Flat12m%Change,CashPrice,CashIndex,Cash1m%Change,Cash12m%Change,MortgagePrice,MortgageIndex,Mortgage1m%Change,Mortgage12m%Change,FTBPrice,FTBIndex,FTB1m%Change,FTB12m%Change,FOOPrice,FOOIndex,FOO1m%Change,FOO12m%Change,NewPrice,NewIndex,New1m%Change,New12m%Change,OldPrice,OldIndex,Old1m%Change,Old12m%Change
01/10/2014,Aberdeenshire,S12000034,199002.8821,99.54377515,,-0.619248386,7.127820122,,555,279240.3391,99.41986315,-0.624500673,7.704797647,172037.3012,99.52626177,-0.611536335,7.260105952,144398.8533,99.98791865,-0.70733776,6.631431211,112497.7985,99.41839117,-0.466860501,4.947162063,186100.0294,99.48732148,-0.638991501,6.986569837,203336.9391,99.56421922,-0.612092683,7.179008814,157143.4215,99.56652681,-0.579420999,6.820085886,228321.1705,99.53393399,-0.637183181,7.273466976,215948.9827,98.32712777,-0.780292106,7.155134569,197506.3318,99.63388627,-0.607424358,7.149212505
01/11/2014,Aberdeenshire,S12000034,200588.4153,100.3368791,,0.796738837,8.966045532,,547,282091.1308,100.4348502,1.020909718,9.286462557,173177.4857,100.1858763,0.66275425,9.292281238,145032.8524,100.4269266,0.439061038,8.658594693,113273.355,100.1037787,0.689397093,7.261809927,187606.0983,100.2924517,0.809279228,8.885698101,204947.7806,100.3529701,0.792203114,8.995163277,158142.0137,100.1992377,0.635465437,8.785689448,230305.712,100.3990715,0.869188526,9.04543964,218080.5304,99.29767627,0.987060763,8.168626944,199052.1132,100.4136699,0.782649051,9.012516245
01/12/2014,Aberdeenshire,S12000034,200923.2899,100.5043876,,0.166946102,8.06407307,,389,282428.6895,100.5550335,0.119662989,8.715247942,173613.7471,100.4382603,0.251915803,8.013218519,145250.1249,100.5773753,0.149809132,7.533465054,113506.5111,100.3098272,0.205834908,6.054070865,187896.3421,100.4476133,0.154709132,7.842495754,205299.0287,100.5249592,0.171384174,8.14443729,158590.0497,100.4831146,0.283312431,7.770453637,230569.2499,100.5139578,0.114429605,8.201083585,219439.3129,99.91636491,0.623064567,7.429785256,199317.894,100.5477455,0.133523215,8.08681594
01/01/2015,Aberdeenshire,S12000034,199914.9437,100,,-0.501856278,7.741337459,,372,280869.7681,100,-0.551969919,8.201840926,172856.187,100,-0.436348009,7.827573334,144416.3007,100,-0.574060861,7.264206451,113155.9233,100,-0.308870226,6.197344458,187059.0409,100,-0.445618644,7.615035281,204226.9208,100,-0.52221774,7.78712736,157827.5617,100,-0.480791801,7.612989495,229390.2807,100,-0.511329768,7.799863638,219622.9948,100,0.083705098,7.724336023,198232.0867,100,-0.544761587,7.718119994
01/02/2015,Aberdeenshire,S12000034,199078.1641,99.58143217,,-0.418567835,7.671682546,,305,280169.6494,99.75073192,-0.24926808,8.389243859,172045.8886,99.53122972,-0.468770281,7.802789714,143613.0234,99.44377651,-0.556223493,6.986623907,112309.6414,99.25210992,-0.747890084,5.296751981,186013.8131,99.44123104,-0.558768957,7.373106076,203464.4376,99.62664904,-0.373350962,7.773968111,156800.5922,99.34930917,-0.650690834,7.092392433,228757.9261,99.72433243,-0.275667566,7.979216367,220479.4381,100.3899606,0.389960647,8.321096024,197282.1165,99.52077882,-0.479221185,7.605106238
01/03/2015,Aberdeenshire,S12000034,201805.5424,100.9457015,,1.370003735,11.71438083,,437,287447.5316,102.3419265,2.597669729,13.45084227,172971.8733,100.0669263,0.5382196,11.0627309,143973.9795,99.69371792,0.251339417,10.09780078,112449.2915,99.37552381,0.124343852,8.752537334,188143.2168,100.5795902,1.144755717,11.26715452,206393.1965,101.06072,1.439445103,11.85700045,157242.0956,99.62904699,0.281569975,10.14393046,233397.4622,101.7468837,2.028142228,12.65313544,224234.5495,102.0997595,1.703157186,12.68032031,199933.3846,100.8582354,1.34389681,11.64047342
01/04/2015,Aberdeenshire,S12000034,202569.9451,101.3280655,,0.378781812,11.0434046,,395,285743.1695,101.7351107,-0.592929796,12.0611458,174868.0322,101.1638838,1.096223863,10.830232,145884.3023,101.0165068,1.326852838,9.970150674,114221.7213,100.9418844,1.576203639,9.330934855,189237.6322,101.1646543,0.581692674,10.79973543,207041.9945,101.3784048,0.314350472,11.1220362,159439.1203,101.0210882,1.397224268,10.26532266,232959.6831,101.5560391,-0.187568047,11.49320924,224838.3725,102.3746956,0.269281875,11.71628223,200710.128,101.2500707,0.388501106,10.9928823
01/05/2015,Aberdeenshire,S12000034,201515.0207,100.8003788,,-0.520770445,8.240025084,,405,282197.2911,100.4726472,-1.240931977,8.496869276,175008.9007,101.2453785,0.080557029,8.513851546,145940.1161,101.0551547,0.03825893,7.632443836,114553.4955,101.2350853,0.290465049,7.875445313,188511.0795,100.7762461,-0.38393665,8.203542757,205872.9963,100.8060032,-0.564618864,8.24989121,159742.4765,101.2132956,0.190264596,8.425946375,230792.3006,100.6111941,-0.930368082,8.151509614,222807.3617,101.4499242,-0.903320337,8.080394405,199733.1281,100.7572141,-0.48677161,8.256888506
01/06/2015,Aberdeenshire,S12000034,196193.5048,98.13848885,,-2.640753964,0.597284602,,477,270010.444,96.13367997,-4.318555687,-0.761816422,172501.4644,99.79478746,-1.432747859,1.997513594,144256.1915,99.8891335,-1.15384631,1.430216733,113526.3867,100.327392,-0.896619358,1.874105309,184323.0749,98.53737835,-2.221622531,0.936300988,200159.2129,98.00824109,-2.775392367,0.488958009,157906.8417,100.050232,-1.14912133,2.166539695,222648.2395,97.06088631,-3.528740352,-0.336836148,214731.0617,97.77257697,-3.624790493,-0.431385785,194634.1708,98.18499824,-2.552885104,0.693700124
01/07/2015,Aberdeenshire,S12000034,198727.7692,99.40616017,,1.291716777,0.287320193,,582,275956.4811,98.25068855,2.202150776,-0.553110439,173665.9362,100.4684525,0.675050356,1.266480433,145005.2797,100.4078341,0.519276298,0.699732803,113660.3175,100.4457515,0.11797328,1.043255736,186366.1466,99.62958522,1.108418839,0.512334404,202862.3251,99.33182383,1.350481064,0.21247346,158602.7189,100.4911419,0.440688493,1.328251286,226628.6793,98.79611229,1.787770586,-0.304498966,216682.2688,98.66101178,0.908674838,-1.046214367,197213.8976,99.48636517,1.32542339,0.411759405
01/08/2015,Aberdeenshire,S12000034,199446.564,99.76571049,,0.361698222,-0.443423611,,398,279037.9672,99.34781131,1.11665656,-0.436368596,173413.601,100.3224727,-0.145299188,-0.100716219,144792.3484,100.2603914,-0.146843821,-0.664005526,112792.9959,99.67926784,-0.763082185,-0.771144712,186975.742,99.95546917,0.327095566,-0.296673625,203618.6377,99.70215336,0.372820626,-0.491430538,158238.9297,100.260644,-0.229371374,-0.19959311,228235.3165,99.49650694,0.708929369,-0.600208985,216226.4794,98.45347915,-0.210349177,-1.241605731,198027.1205,99.89660294,0.412355777,-0.351025516
01/09/2015,Aberdeenshire,S12000034,202194.5466,101.1402864,,1.37780393,0.974648208,,417,284118.6365,101.156717,1.820780628,1.111578158,175346.2093,101.4405167,1.114450243,1.300068258,146195.3103,101.231862,0.96894759,0.527955995,113661.6549,100.4469334,0.770135587,0.562868819,189387.5565,101.2448025,1.289907712,1.116258128,206481.3849,101.1039015,1.4059357,0.924863102,159954.1661,101.3474227,1.083953457,1.198864367,231769.0659,101.0370035,1.548292095,0.863302266,219008.0904,99.72001818,1.286434002,0.625242484,200771.6425,101.2811023,1.38593235,1.035802139
01/10/2015,Aberdeenshire,S12000034,201055.646,100.5705938,,-0.563269708,1.031524687,,494,282795.3895,100.6855923,-0.46573749,1.273114916,174386.1209,100.8850906,-0.547538738,1.365296764,145346.2558,100.6439405,-0.580767322,0.656101088,112577.1603,99.48852612,-0.954142849,0.070545247,188346.0376,100.6880163,-0.54994053,1.206882218,205309.521,100.5300967,-0.567539703,0.970105058,159137.3231,100.8298686,-0.510673155,1.268841869,230393.1891,100.4372062,-0.593641239,0.907501738,217604.8622,99.0810923,-0.640719779,0.766791976,199654.3936,100.7174958,-0.556477437,1.08759135
01/11/2015,Aberdeenshire,S12000034,200826.2827,100.4558633,,-0.11407951,0.118584771,,434,282214.52,100.4787813,-0.205402749,0.043740881,174176.3564,100.7637386,-0.120287341,0.576790193,145168.3563,100.5207553,-0.122396986,0.093429803,112870.966,99.74817288,0.260981612,-0.35523713,188289.3031,100.6576865,-0.030122493,0.364169804,205020.0311,100.3883476,-0.141001711,0.035253092,159137.3165,100.8298644,-0.00000415,0.629372784,229976.2392,100.2554418,-0.180973186,-0.143058858,217532.9051,99.04832836,-0.033067801,-0.251111525,199412.3064,100.5953727,-0.121253109,0.180954215
01/12/2015,Aberdeenshire,S12000034,198369.0784,99.22673849,,-1.223547137,-1.271237128,,381,279729.7674,99.59411769,-0.880448169,-0.955611879,171599.2557,99.27284563,-1.47959275,-1.160329454,142961.2674,98.99247294,-1.520364995,-1.5758041,111073.3599,98.15956305,-1.592620482,-2.143622617,185776.274,99.31424488,-1.334663749,-1.128317908,202584.7388,99.19590326,-1.187831407,-1.322115341,156834.4204,99.3707428,-1.447112541,-1.107023585,227463.9423,99.16023541,-1.092415864,-1.34680039,216758.0814,98.69553121,-0.356186878,-1.221855595,196820.5781,99.28795153,-1.299683214,-1.252931091
01/01/2016,Aberdeenshire,S12000034,197984.8268,99.03453096,,-0.193705383,-0.965469045,,284,279896.2797,99.65340221,0.05952612,-0.346597793,171017.2187,98.93612817,-0.339183856,-1.063871834,142032.4708,98.34933459,-0.649684099,-1.650665414,110788.0652,97.90743775,-0.25685251,-2.092562254,185302.7079,99.06108092,-0.254912035,-0.938919079,202232.0732,99.02322009,-0.174082966,-0.976779907,156074.5335,98.88927628,-0.484515365,-1.110723719,227407.1779,99.13548964,-0.024955338,-0.864510361,216780.5623,98.70576733,0.010371405,-1.294232673,196403.8543,99.07773136,-0.211727772,-0.922268638
01/02/2016,Aberdeenshire,S12000034,195492.512,97.78784335,,-1.258841327,-1.801127755,,245,276277.0915,98.36483769,-1.293046187,-1.389357455,169294.0765,97.93926349,-1.007584081,-1.599464043,140253.0632,97.11719693,-1.252817483,-2.339592944,108950.1103,96.28317022,-1.658982768,-2.991311413,182843.2846,97.74629641,-1.32724628,-1.704458619,199730.5864,97.79836352,-1.236938741,-1.835137019,154196.9763,97.69965059,-1.202987561,-1.660463058,224470.7901,97.85540585,-1.291246754,-1.874092853,213864.5107,97.37801402,-1.345162849,-3.00024685,193946.6804,97.83818735,-1.251082353,-1.690693629
01/03/2016,Aberdeenshire,S12000034,194052.2687,97.0674153,,-0.73672558,-3.841952804,,431,273966.3198,97.5421177,-0.836396429,-4.689973067,168187.3102,97.29898197,-0.653753655,-2.766093089,139174.8568,96.37060088,-0.768757821,-3.333326415,108419.9551,95.81465281,-0.48660364,-3.583247527,181588.6699,97.07559122,-0.686169411,-3.483807191,198226.7268,97.06199658,-0.752944036,-3.956753311,153082.3313,96.99340826,-0.722870883,-2.645452114,222798.8652,97.12654979,-0.744829632,-4.541007817,209528.5473,95.40373833,-2.027434736,-6.558312356,192741.5496,97.23024803,-0.621372225,-3.597115641
01/04/2016,Aberdeenshire,S12000034,190854.3216,95.46776145,,-1.64798232,-5.783495405,,,267688.9375,95.30713801,-2.291297079,-6.318342469,166533.2419,96.34207762,-0.983468004,-4.76633165,137868.7631,95.46620594,-0.938455224,-5.494449442,106832.4636,94.41172898,-1.464205939,-6.469222856,178606.7855,95.48150392,-1.642109295,-5.617723354,194956.2531,95.46060447,-1.649865199,-5.837338186,151207.4549,95.80548116,-1.224750344,-5.162889399,218583.7645,95.28902615,-1.891886037,-6.170989919,205974.4059,93.78544632,-1.696256392,-8.390012049,189573.3566,95.63202394,-1.643751933,-5.548684322
01/05/2016,Aberdeenshire,S12000034,191476.0902,95.77877805,,0.325781801,-4.981728102,,,266303.527,94.81388077,-0.517544906,-5.632146242,167690.9921,97.01185416,0.695206664,-4.18144942,139397.0322,96.52444457,1.108495529,-4.483403267,108767.323,96.12163445,1.811115522,-5.0510659,179156.266,95.77525103,0.307648184,-4.962474101,195602.7217,95.77714874,0.33159676,-4.988645821,152507.4842,96.62918352,0.859765376,-4.529159966,218622.6044,95.30595796,0.017768891,-5.273007845,213781.9459,97.34042013,3.790538877,-4.050770942,189640.1964,95.6657419,0.035258017,-5.053208637
01/01/1995,Adur,E07000223,54516.42545,21.8366197,,,,,66,85482.01252,22.69908085,,,59598.67451,21.5266116,,,48955.96381,20.45470341,,,38126.03274,23.79073985,,,,,,,,,,,,,,,,,,,59255.49943,22.3784608,,,54372.37389,21.78863926,,
01/02/1995,Adur,E07000223,55708.33312,22.31403975,,2.186327623,,,57,86608.15652,22.9981196,1.317404645,,61135.57058,22.08172738,2.57874202,,50152.49854,20.95463766,2.444104109,,38788.83933,24.20433282,1.738462007,,,,,,,,,,,,,,,,,,60654.01325,22.90662421,2.36014183,,55557.42782,22.26352588,2.179514801,
01/03/1995,Adur,E07000223,55724.54586,22.32053378,,0.029102902,,,83,86386.66096,22.93930318,-0.255744454,,61125.69506,22.07816041,-0.016153475,,50266.10542,21.00210471,0.226522878,,38801.15471,24.21201765,0.031749815,,,,,,,,,,,,,,,,,,60835.22587,22.97506105,0.298764421,,55567.73779,22.26765739,0.018557312,
01/04/1995,Adur,E07000223,55440.83646,22.20689364,,-0.509128247,,,72,85566.09671,22.72140875,-0.949873794,,60824.13245,21.96923817,-0.493348352,,50102.1594,20.93360504,-0.3261562,,38616.3986,24.09672938,-0.476161387,,,,,,,,,,,,,,,,,,60471.94043,22.8378625,-0.597162969,,55286.75938,22.15506092,-0.505650253,
01/05/1995,Adur,E07000223,53334.35175,21.36313866,,-3.799518259,,,60,82340.9648,21.86500016,-3.769170304,,58475.66019,21.12098692,-3.861086325,,48175.7923,20.12873338,-3.8448784,,37213.0636,23.22104482,-3.634039043,,,,,,,,,,,,,,,,,,58206.71489,21.98237632,-3.745911778,,53184.96713,21.3128098,-3.801619552,
01/06/1995,Adur,E07000223,53487.86542,21.42462875,,0.287832636,,,83,82651.89903,21.94756632,0.377617912,,58667.06777,21.19012196,0.327328634,,48190.54176,20.13489598,0.030615928,,37418.11912,23.34899998,0.551031012,,,,,,,,,,,,,,,,,,58410.86784,22.05947682,0.3507378,,53336.74591,21.3736321,0.285379096,
01/07/1995,Adur,E07000223,53272.01134,21.33816814,,-0.403557108,,,84,82620.70393,21.9392827,-0.037742748,,58489.85353,21.12611345,-0.30206766,,48020.88657,20.06401092,-0.352050802,,37054.83829,23.12231183,-0.970868758,,,,,,,,,,,,,,,,,,57999.77494,21.90422327,-0.703795231,,53127.86995,21.28992925,-0.391617359,
01/08/1995,Adur,E07000223,54053.10492,21.65103611,,1.466236316,,,79,84306.61057,22.38696204,2.040537731,,59342.30462,21.43401264,1.457434139,,48769.47404,20.37678455,1.558878887,,37379.21054,23.32472093,0.875384347,,,,,,,,,,,,,,,,,,58561.84852,22.11649626,0.969096152,,53917.26494,21.60626347,1.485839712,
01/09/1995,Adur,E07000223,52593.02748,21.06620033,,-2.701190691,,,73,82275.23061,21.84754496,-2.409514444,,57775.68362,20.86816043,-2.639973306,,47534.83981,19.86093162,-2.531571753,,36134.16509,22.54780945,-3.33085005,,,,,,,,,,,,,,,,,,56424.97008,21.3094817,-3.648925876,,52480.90599,21.0306714,-2.664005589,
01/10/1995,Adur,E07000223,52759.18793,21.1327561,,0.315936266,,,72,82622.01637,21.93963121,0.421494726,,58041.97856,20.96434424,0.460911794,,47514.49136,19.85242967,-0.042807438,,36325.3949,22.66713733,0.529221615,,,,,,,,,,,,,,,,,,56979.24889,21.51881091,0.98232894,,52633.13143,21.0916727,0.290058714,
01/11/1995,Adur,E07000223,53549.60659,21.44935925,,1.498163059,,,87,83695.698,22.22473898,1.299510321,,58933.40878,21.28632241,1.535837061,,48082.86049,20.08990476,1.196201648,,37077.79605,23.13663753,2.071281392,,,,,,,,,,,,,,,,,,58225.32996,21.9894065,2.186903298,,53407.51802,21.40199261,1.471291122,
01/12/1995,Adur,E07000223,52677.19482,21.09991366,,-1.629165599,,,62,82279.66928,21.84872361,-1.691877545,,57985.59896,20.94398034,-1.608272519,,47248.3996,19.74125163,-1.735464315,,36540.34618,22.80126747,-1.449519448,,,,,,,,,,,,,,,,,,57925.17925,21.87605143,-0.515498516,,52514.07707,21.04396405,-1.672874864,
01/01/1996,Adur,E07000223,51421.27994,20.59685545,,-2.384171904,-5.677454971,,56,80355.44094,21.3377598,-2.338643744,-5.997251846,56650.926,20.46190609,-2.30173178,-4.945996762,46167.5448,19.28965059,-2.287600874,-5.695769823,35542.63994,22.17869628,-2.730423614,-6.7759287,,,,,,,,,,,,,,,,,56784.95118,21.44543234,-1.968449797,-4.169314702,51253.49803,20.53881226,-2.400459292,-5.736140676
01/02/1996,Adur,E07000223,49422.7468,19.7963406,,-3.886587696,-11.28302709,,52,77135.21439,20.48265379,-4.00747792,-10.93770207,54529.78387,19.69576484,-3.744232055,-10.80514444,44431.56563,18.56432651,-3.760172167,-11.40707457,34042.02961,21.24231168,-4.222000192,-12.23756575,,,,,,,,,,,,,,,,,54888.41762,20.72918655,-3.33985241,-9.505711706,49251.97262,19.73674106,-3.905148902,-11.34943689
01/03/1996,Adur,E07000223,50451.92137,20.20857771,,2.082390458,-9.461942509,,73,78897.1198,20.95051402,2.284177765,-8.669788916,55783.86473,20.14872981,2.299808969,-8.739091344,45312.61601,18.93244559,1.982937954,-9.854531935,34608.36174,21.59570435,1.663626219,-10.80584586,,,,,,,,,,,,,,,,,56350.52787,21.28136782,2.663786484,-7.371876961,50270.43153,20.14486806,2.067854059,-9.533060852
01/04/1996,Adur,E07000223,51480.89904,20.62073595,,2.039521284,-7.14263649,,92,80290.9526,21.32063543,1.766645975,-6.164993281,56810.22826,20.51944491,1.839893185,-6.599196781,46352.78415,19.367047,2.295537614,-7.483460378,35417.45547,22.10058085,2.337856172,-8.283898158,,,,,,,,,,,,,,,,,57722.58009,21.79953773,2.434852481,-4.54650589,51291.00426,20.55384213,2.030165038,-7.227327429
01/05/1996,Adur,E07000223,53353.52832,21.37081986,,3.637522478,0.03595537,,95,83273.83021,22.11271528,3.715085596,1.132929899,58785.35209,21.2328454,3.47670463,0.529608224,48167.0376,20.12507551,3.914011802,-0.018172406,36651.29942,22.87050257,3.483717099,-1.509588632,,,,,,,,,,,,,,,,,59349.47974,22.41395345,2.818480464,1.963286969,53166.82286,21.30553884,3.657207791,-0.034115406
01/06/1996,Adur,E07000223,53516.65036,21.43615859,,0.305738072,0.053815835,,80,83323.37753,22.12587219,0.059499263,0.812417501,58839.91202,21.25255206,0.092812114,0.294618873,48350.311,20.20165051,0.380495482,0.331536501,36978.35505,23.0745861,0.892343891,-1.175270371,,,,,,,,,,,,,,,,,59482.46698,22.46417747,0.224074824,1.83458863,53330.38862,21.37108454,0.307646284,-0.011919157
01/07/1996,Adur,E07000223,54795.84554,21.94854175,,2.39027511,2.860478061,,102,85588.45867,22.72734679,2.718422142,3.592023057,60321.95853,21.78785657,2.518777567,3.1323467,49459.71406,20.66517954,2.294510697,2.996253474,37700.21545,23.5250288,1.952116047,1.741681232,,,,,,,,,,,,,,,,,60345.45396,22.79009356,1.450825807,4.044289873,54617.02383,21.88667782,2.412574239,2.802961767
01/08/1996,Adur,E07000223,55860.43648,22.37496493,,1.94283149,3.343622102,,96,87687.5253,23.28473754,2.452511306,4.010260525,61519.43769,22.22037741,1.985146363,3.668770674,50395.03655,21.05597451,1.891079456,3.333155716,38248.72788,23.86730193,1.454931821,2.32620574,,,,,,,,,,,,,,,,,61341.33992,23.16620033,1.650308176,4.746249423,55681.96705,22.31343248,1.949837512,3.272981507
01/09/1996,Adur,E07000223,56767.80249,22.73841148,,1.62434464,7.93788684,,103,89550.22933,23.77936405,2.124252025,8.842270827,62537.45652,22.58807848,1.654792156,8.241828744,51259.81881,21.41729646,1.716006818,7.836313362,38605.52003,24.08994112,0.932820939,6.839385747,,,,,,,,,,,,,,,,,61620.19799,23.27151401,0.454600547,9.207320626,56601.76487,22.68202302,1.651877385,7.852110794
01/10/1996,Adur,E07000223,57758.24624,23.13513491,,1.744728014,9.475237412,,91,91381.45528,24.2656318,2.044914862,10.60182175,63708.7599,23.01114481,1.872962933,9.763246326,52071.83171,21.75657041,1.584111924,9.591474563,39158.88497,24.43524223,1.433382958,7.800300801,,,,,,,,,,,,,,,,,62605.33673,23.64356199,1.598726997,9.873924188,57591.25757,23.07854239,1.7481658,9.420161795
01/11/1996,Adur,E07000223,57248.99783,22.93115485,,-0.881689528,6.908344385,,97,90344.6792,23.99032401,-1.134558502,7.944232933,63165.21764,22.81482127,-0.853167228,7.180661951,51588.37864,21.55457481,-0.928434924,7.290577384,38912.23322,24.28133092,-0.629874286,4.947535649,,,,,,,,,,,,,,,,,62194.89687,23.48855507,-0.65559883,6.817594529,57080.40795,22.87382964,-0.887026334,6.877102821
01/12/1996,Adur,E07000223,57637.00411,23.08657123,,0.677752094,9.415477242,,92,90816.67764,24.11565951,0.522441871,10.37559877,63704.78773,23.00971009,0.854220271,9.863119247,51934.23386,21.69907949,0.670413047,9.917445455,39086.90048,24.39032373,0.448874924,6.969157562,,,,,,,,,,,,,,,,,62652.98935,23.6615585,0.736543509,8.16192571,57466.47643,23.02853885,0.676359003,9.430612946
01/01/1997,Adur,E07000223,56928.70122,22.80285966,,-1.228903026,10.71039322,,81,89588.0851,23.78941636,-1.352827005,11.48975607,62879.08615,22.71147263,-1.296137413,10.99392469,51435.9032,21.49086777,-0.959541753,11.41138959,38544.68252,24.05197837,-1.387211444,8.446312903,,,,,,,,,,,,,,,,,61467.30288,23.21377157,-1.892465922,8.2457616,56769.37633,22.74918996,-1.21305522,10.76195482
01/02/1997,Adur,E07000223,57495.50917,23.02989526,,0.995645306,16.33410299,,87,90796.85245,24.11039509,1.349250125,17.71128552,63572.01528,22.96175364,1.102002555,16.58218824,51852.86206,21.66508086,0.810637764,16.70275698,38836.35781,24.23398447,0.756719904,14.08355568,,,,,,,,,,,,,,,,,61961.2919,23.4003317,0.803661456,12.88591398,57339.33419,22.97758915,1.003988223,16.42038103
01/03/1997,Adur,E07000223,57434.4075,23.00542092,,-0.106272071,13.8398815,,73,90668.94555,24.07643041,-0.140871507,14.9204759,63344.44442,22.87955669,-0.357973335,13.55334508,51897.00019,21.68352258,0.085121879,14.53101754,38850.52076,24.24282219,0.036468285,12.25761291,,,,,,,,,,,,,,,,,62079.27776,23.4448903,0.190418658,10.16627547,57277.94769,22.95298974,-0.10705827,13.93963796
01/04/1997,Adur,E07000223,58554.64751,23.4541344,,1.950468481,13.74053018,,92,92195.85858,24.48189024,1.684052928,14.82720731,64619.67965,23.34016246,2.013176123,13.74655873,52904.66498,22.10454349,1.941662875,14.13481615,39654.27859,24.74436909,2.068846986,11.96252828,,,,,,,,,,,,,,,,,63570.92272,24.00822566,2.402806564,10.13181084,58390.76587,23.39892932,1.942838788,13.84211855
01/05/1997,Adur,E07000223,60694.83342,24.31138843,,3.655023119,13.75973686,,98,95308.25837,25.3083637,3.375856396,14.4516328,67052.92986,24.21903489,3.765494082,14.06400995,54992.41341,22.97684324,3.946246398,14.17022129,40939.95766,25.54663604,3.242220292,11.70124473,,,,,,,,,,,,,,,,,65715.07341,24.81798666,3.372848154,10.7256099,60527.73552,24.25527709,3.65977328,13.84493611
01/06/1997,Adur,E07000223,62018.11755,24.84143149,,2.180225341,15.88564892,,103,97797.4793,25.96935688,2.61175786,17.37099744,68689.23874,24.81005786,2.440324199,16.73919347,56140.91135,23.45670683,2.08846615,16.11282366,41579.34604,25.945616,1.561771002,12.44238958,,,,,,,,,,,,,,,,,66548.6404,25.13279197,1.268456298,11.87942226,61856.64135,24.78780947,2.195532052,15.98760661
01/07/1997,Adur,E07000223,62881.23189,25.18715297,,1.391713217,14.7554733,,86,99593.36032,26.44623906,1.836326491,16.36307263,69673.29465,25.16549177,1.432620204,15.50237484,57030.62358,23.82844499,1.58478409,15.30722462,41863.47554,26.12291351,0.683342864,11.04306709,,,,,,,,,,,,,,,,,66953.75944,25.28578943,0.608756303,10.95079256,62725.65515,25.13604933,1.40488358,14.84634414
01/08/1997,Adur,E07000223,63505.50702,25.43720712,,0.992784496,13.68602005,,89,101049.946,26.83302401,1.462532933,15.23867925,70344.72971,25.40800927,0.963690709,14.34553428,57578.56751,24.05738606,0.960788951,14.25444142,42166.45806,26.31197537,0.723739534,10.24277249,,,,,,,,,,,,,,,,,67213.00272,25.38369537,0.387197498,9.572113701,63354.73741,25.38814144,1.002910621,13.77963237
01/09/1997,Adur,E07000223,66404.00593,26.59820434,,4.5641694,16.97476919,,101,105573.1161,28.0341165,4.476172683,17.89262505,73561.70962,26.56995922,4.573164068,17.62824027,60253.17289,25.17488545,4.645140534,17.54464664,44060.75852,27.49402359,4.49243437,14.13072143,,,,,,,,,,,,,,,,,70273.82676,26.53964767,4.55391653,14.04349395,66246.46214,26.54694218,4.564338594,17.03956986
01/10/1997,Adur,E07000223,66981.26979,26.82942808,,0.869320829,15.9683234,,109,106585.1148,28.30284484,0.958576096,16.63757644,74262.94746,26.82324128,0.953264744,16.56630513,60636.03382,25.3348518,0.635420368,16.44690004,44512.26869,27.77576707,1.024744439,13.67092991,,,,,,,,,,,,,,,,,70792.08208,26.73537223,0.737479858,13.07675317,66823.82507,26.77830881,0.871537758,16.03119621
01/11/1997,Adur,E07000223,68083.30933,27.27085134,,1.645295084,18.92489285,,77,108372.5237,28.77747733,1.676978003,19.95451712,75543.69732,27.28583889,1.724614904,19.5969873,61558.2161,25.72015654,1.520848602,19.32574296,45261.72391,28.243429,1.683704834,16.31746666,,,,,,,,,,,,,,,,,71948.02049,27.17192449,1.632863979,15.68154963,67923.41307,27.21894666,1.64550293,18.99601897
01/12/1997,Adur,E07000223,67767.03848,27.14416867,,-0.464535063,17.57557411,,74,107938.7736,28.66229839,-0.400239859,18.85347103,75321.50582,27.20558492,-0.294123147,18.23523553,61172.76608,25.55910842,-0.626155266,17.78890634,45015.51696,28.08979525,-0.543962825,15.16778358,,,,,,,,,,,,,,,,,71834.85675,27.12918702,-0.15728541,14.65511462,67604.43085,27.09112093,-0.469620428,17.64151041
01/01/1998,Adur,E07000223,69475.96471,27.82868112,,2.521766132,22.04031221,,70,110770.8809,29.41434235,2.62380898,23.64465739,77107.5627,27.85069579,2.371244253,22.6283132,62794.63385,26.23675465,2.651290542,22.08327245,46136.39069,28.78922326,2.489971917,19.69586377,,,,,,,,,,,,,,,,,74231.10031,28.03415353,3.335767158,20.7651822,69300.0818,27.77061907,2.508195003,22.07300181
01/02/1998,Adur,E07000223,68473.2431,27.42703978,,-1.443264036,19.09320239,,68,108796.3361,28.8900174,-1.78254862,19.82390704,75962.60835,27.43714654,-1.484879446,19.49064067,61867.4686,25.84936793,-1.476503939,19.31350777,45637.41062,28.47785845,-1.081532513,17.51207682,,,,,,,,,,,,,,,,,74016.77101,27.95320982,-0.288732484,19.4564683,68284.63793,27.36370029,-1.465285246,19.08864813
01/03/1998,Adur,E07000223,68473.15133,27.42700302,,-0.000134012,19.21974008,,100,108690.0428,28.86179204,-0.097699349,19.87571058,75934.22343,27.42689411,-0.037366967,19.87511158,61953.87153,25.88546866,0.139658092,19.3785215,45603.27092,28.45655519,-0.07480639,17.3813633,,,,,,,,,,,,,,,,,74295.87481,28.05861629,0.377081831,19.67902574,68279.22101,27.36152956,-0.007932849,19.20682177
